year,team,home_away_total,type_rating,points,game_id,date
2018,Arsenal,away,dynamic_ft_away,3,Newcastle_Arsenal_2018,2018-09-15
2018,Arsenal,away,dynamic_ft_away,3,Fulham_Arsenal_2018,2018-10-07
2018,Arsenal,away,dynamic_ft_away,1,Crystal Palace_Arsenal_2018,2018-10-28
2018,Arsenal,away,dynamic_ft_away,3,Bournemouth_Arsenal_2018,2018-11-25
2018,Arsenal,away,dynamic_ft_away,1,Man United_Arsenal_2018,2018-12-05
2018,Arsenal,away,dynamic_ft_away,0,Southampton_Arsenal_2018,2018-12-16
2018,Arsenal,away,dynamic_ft_away,1,Brighton_Arsenal_2018,2018-12-26
2018,Arsenal,away,dynamic_ft_away,0,Liverpool_Arsenal_2018,2018-12-29
2018,Arsenal,away,dynamic_ft_away,0,West Ham_Arsenal_2018,2019-01-12
2018,Arsenal,away,dynamic_ft_away,0,Man City_Arsenal_2018,2019-02-03
2018,Arsenal,away,dynamic_ft_away,3,Huddersfield_Arsenal_2018,2019-02-09
2018,Arsenal,away,dynamic_ft_away,1,Tottenham_Arsenal_2018,2019-03-02
2018,Arsenal,away,dynamic_ft_away,0,Everton_Arsenal_2018,2019-04-07
2018,Arsenal,away,dynamic_ft_away,3,Watford_Arsenal_2018,2019-04-15
2018,Arsenal,away,dynamic_ft_away,0,Wolves_Arsenal_2018,2019-04-24
2018,Arsenal,away,dynamic_ft_away,0,Leicester_Arsenal_2018,2019-04-28
2018,Arsenal,away,dynamic_ft_away,3,Burnley_Arsenal_2018,2019-05-12
2018,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Man City_2018,2018-08-12
2018,Arsenal,total,dynamic_ft_total_g>15,1,Chelsea_Arsenal_2018,2018-08-18
2018,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_West Ham_2018,2018-08-25
2018,Arsenal,total,dynamic_ft_total_g>15,1,Cardiff_Arsenal_2018,2018-09-02
2018,Arsenal,total,dynamic_ft_total_g>15,1,Newcastle_Arsenal_2018,2018-09-15
2018,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Everton_2018,2018-09-23
2018,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Watford_2018,2018-09-29
2018,Arsenal,total,dynamic_ft_total_g>15,1,Fulham_Arsenal_2018,2018-10-07
2018,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Leicester_2018,2018-10-22
2018,Arsenal,total,dynamic_ft_total_g>15,1,Crystal Palace_Arsenal_2018,2018-10-28
2018,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Liverpool_2018,2018-11-03
2018,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Wolves_2018,2018-11-11
2018,Arsenal,total,dynamic_ft_total_g>15,1,Bournemouth_Arsenal_2018,2018-11-25
2018,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Tottenham_2018,2018-12-02
2018,Arsenal,total,dynamic_ft_total_g>15,1,Man United_Arsenal_2018,2018-12-05
2018,Arsenal,total,dynamic_ft_total_g>15,0,Arsenal_Huddersfield_2018,2018-12-08
2018,Arsenal,total,dynamic_ft_total_g>15,1,Southampton_Arsenal_2018,2018-12-16
2018,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Burnley_2018,2018-12-22
2018,Arsenal,total,dynamic_ft_total_g>15,1,Brighton_Arsenal_2018,2018-12-26
2018,Arsenal,total,dynamic_ft_total_g>15,1,Liverpool_Arsenal_2018,2018-12-29
2018,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Fulham_2018,2019-01-01
2018,Arsenal,total,dynamic_ft_total_g>15,0,West Ham_Arsenal_2018,2019-01-12
2018,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Chelsea_2018,2019-01-19
2018,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Cardiff_2018,2019-01-29
2018,Arsenal,total,dynamic_ft_total_g>15,1,Man City_Arsenal_2018,2019-02-03
2018,Arsenal,total,dynamic_ft_total_g>15,1,Huddersfield_Arsenal_2018,2019-02-09
2018,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Southampton_2018,2019-02-24
2018,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Bournemouth_2018,2019-02-27
2018,Arsenal,total,dynamic_ft_total_g>15,1,Tottenham_Arsenal_2018,2019-03-02
2018,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Man United_2018,2019-03-10
2018,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Newcastle_2018,2019-04-01
2018,Arsenal,total,dynamic_ft_total_g>15,0,Everton_Arsenal_2018,2019-04-07
2018,Arsenal,total,dynamic_ft_total_g>15,0,Watford_Arsenal_2018,2019-04-15
2018,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Crystal Palace_2018,2019-04-21
2018,Arsenal,total,dynamic_ft_total_g>15,1,Wolves_Arsenal_2018,2019-04-24
2018,Arsenal,total,dynamic_ft_total_g>15,1,Leicester_Arsenal_2018,2019-04-28
2018,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Brighton_2018,2019-05-05
2018,Arsenal,total,dynamic_ft_total_g>15,1,Burnley_Arsenal_2018,2019-05-12
2018,Arsenal,total,dynamic_ft_total_g>25,0,Arsenal_Man City_2018,2018-08-12
2018,Arsenal,total,dynamic_ft_total_g>25,1,Chelsea_Arsenal_2018,2018-08-18
2018,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_West Ham_2018,2018-08-25
2018,Arsenal,total,dynamic_ft_total_g>25,1,Cardiff_Arsenal_2018,2018-09-02
2018,Arsenal,total,dynamic_ft_total_g>25,1,Newcastle_Arsenal_2018,2018-09-15
2018,Arsenal,total,dynamic_ft_total_g>25,0,Arsenal_Everton_2018,2018-09-23
2018,Arsenal,total,dynamic_ft_total_g>25,0,Arsenal_Watford_2018,2018-09-29
2018,Arsenal,total,dynamic_ft_total_g>25,1,Fulham_Arsenal_2018,2018-10-07
2018,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Leicester_2018,2018-10-22
2018,Arsenal,total,dynamic_ft_total_g>25,1,Crystal Palace_Arsenal_2018,2018-10-28
2018,Arsenal,total,dynamic_ft_total_g>25,0,Arsenal_Liverpool_2018,2018-11-03
2018,Arsenal,total,dynamic_ft_total_g>25,0,Arsenal_Wolves_2018,2018-11-11
2018,Arsenal,total,dynamic_ft_total_g>25,1,Bournemouth_Arsenal_2018,2018-11-25
2018,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Tottenham_2018,2018-12-02
2018,Arsenal,total,dynamic_ft_total_g>25,1,Man United_Arsenal_2018,2018-12-05
2018,Arsenal,total,dynamic_ft_total_g>25,0,Arsenal_Huddersfield_2018,2018-12-08
2018,Arsenal,total,dynamic_ft_total_g>25,1,Southampton_Arsenal_2018,2018-12-16
2018,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Burnley_2018,2018-12-22
2018,Arsenal,total,dynamic_ft_total_g>25,0,Brighton_Arsenal_2018,2018-12-26
2018,Arsenal,total,dynamic_ft_total_g>25,1,Liverpool_Arsenal_2018,2018-12-29
2018,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Fulham_2018,2019-01-01
2018,Arsenal,total,dynamic_ft_total_g>25,0,West Ham_Arsenal_2018,2019-01-12
2018,Arsenal,total,dynamic_ft_total_g>25,0,Arsenal_Chelsea_2018,2019-01-19
2018,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Cardiff_2018,2019-01-29
2018,Arsenal,total,dynamic_ft_total_g>25,1,Man City_Arsenal_2018,2019-02-03
2018,Arsenal,total,dynamic_ft_total_g>25,1,Huddersfield_Arsenal_2018,2019-02-09
2018,Arsenal,total,dynamic_ft_total_g>25,0,Arsenal_Southampton_2018,2019-02-24
2018,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Bournemouth_2018,2019-02-27
2018,Arsenal,total,dynamic_ft_total_g>25,0,Tottenham_Arsenal_2018,2019-03-02
2018,Arsenal,total,dynamic_ft_total_g>25,0,Arsenal_Man United_2018,2019-03-10
2018,Arsenal,total,dynamic_ft_total_g>25,0,Arsenal_Newcastle_2018,2019-04-01
2018,Arsenal,total,dynamic_ft_total_g>25,0,Everton_Arsenal_2018,2019-04-07
2018,Arsenal,total,dynamic_ft_total_g>25,0,Watford_Arsenal_2018,2019-04-15
2018,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Crystal Palace_2018,2019-04-21
2018,Arsenal,total,dynamic_ft_total_g>25,1,Wolves_Arsenal_2018,2019-04-24
2018,Arsenal,total,dynamic_ft_total_g>25,1,Leicester_Arsenal_2018,2019-04-28
2018,Arsenal,total,dynamic_ft_total_g>25,0,Arsenal_Brighton_2018,2019-05-05
2018,Arsenal,total,dynamic_ft_total_g>25,1,Burnley_Arsenal_2018,2019-05-12
2018,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Man City_2018,2018-08-12
2018,Arsenal,total,dynamic_ft_total_g>35,1,Chelsea_Arsenal_2018,2018-08-18
2018,Arsenal,total,dynamic_ft_total_g>35,1,Arsenal_West Ham_2018,2018-08-25
2018,Arsenal,total,dynamic_ft_total_g>35,1,Cardiff_Arsenal_2018,2018-09-02
2018,Arsenal,total,dynamic_ft_total_g>35,0,Newcastle_Arsenal_2018,2018-09-15
2018,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Everton_2018,2018-09-23
2018,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Watford_2018,2018-09-29
2018,Arsenal,total,dynamic_ft_total_g>35,1,Fulham_Arsenal_2018,2018-10-07
2018,Arsenal,total,dynamic_ft_total_g>35,1,Arsenal_Leicester_2018,2018-10-22
2018,Arsenal,total,dynamic_ft_total_g>35,1,Crystal Palace_Arsenal_2018,2018-10-28
2018,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Liverpool_2018,2018-11-03
2018,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Wolves_2018,2018-11-11
2018,Arsenal,total,dynamic_ft_total_g>35,0,Bournemouth_Arsenal_2018,2018-11-25
2018,Arsenal,total,dynamic_ft_total_g>35,1,Arsenal_Tottenham_2018,2018-12-02
2018,Arsenal,total,dynamic_ft_total_g>35,1,Man United_Arsenal_2018,2018-12-05
2018,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Huddersfield_2018,2018-12-08
2018,Arsenal,total,dynamic_ft_total_g>35,1,Southampton_Arsenal_2018,2018-12-16
2018,Arsenal,total,dynamic_ft_total_g>35,1,Arsenal_Burnley_2018,2018-12-22
2018,Arsenal,total,dynamic_ft_total_g>35,0,Brighton_Arsenal_2018,2018-12-26
2018,Arsenal,total,dynamic_ft_total_g>35,1,Liverpool_Arsenal_2018,2018-12-29
2018,Arsenal,total,dynamic_ft_total_g>35,1,Arsenal_Fulham_2018,2019-01-01
2018,Arsenal,total,dynamic_ft_total_g>35,0,West Ham_Arsenal_2018,2019-01-12
2018,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Chelsea_2018,2019-01-19
2018,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Cardiff_2018,2019-01-29
2018,Arsenal,total,dynamic_ft_total_g>35,1,Man City_Arsenal_2018,2019-02-03
2018,Arsenal,total,dynamic_ft_total_g>35,0,Huddersfield_Arsenal_2018,2019-02-09
2018,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Southampton_2018,2019-02-24
2018,Arsenal,total,dynamic_ft_total_g>35,1,Arsenal_Bournemouth_2018,2019-02-27
2018,Arsenal,total,dynamic_ft_total_g>35,0,Tottenham_Arsenal_2018,2019-03-02
2018,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Man United_2018,2019-03-10
2018,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Newcastle_2018,2019-04-01
2018,Arsenal,total,dynamic_ft_total_g>35,0,Everton_Arsenal_2018,2019-04-07
2018,Arsenal,total,dynamic_ft_total_g>35,0,Watford_Arsenal_2018,2019-04-15
2018,Arsenal,total,dynamic_ft_total_g>35,1,Arsenal_Crystal Palace_2018,2019-04-21
2018,Arsenal,total,dynamic_ft_total_g>35,1,Wolves_Arsenal_2018,2019-04-24
2018,Arsenal,total,dynamic_ft_total_g>35,0,Leicester_Arsenal_2018,2019-04-28
2018,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Brighton_2018,2019-05-05
2018,Arsenal,total,dynamic_ft_total_g>35,1,Burnley_Arsenal_2018,2019-05-12
2018,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Man City_2018,2018-08-12
2018,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_West Ham_2018,2018-08-25
2018,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Everton_2018,2018-09-23
2018,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Watford_2018,2018-09-29
2018,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Leicester_2018,2018-10-22
2018,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Liverpool_2018,2018-11-03
2018,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Wolves_2018,2018-11-11
2018,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Tottenham_2018,2018-12-02
2018,Arsenal,home,dynamic_ft_home_g>15,0,Arsenal_Huddersfield_2018,2018-12-08
2018,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Burnley_2018,2018-12-22
2018,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Fulham_2018,2019-01-01
2018,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Chelsea_2018,2019-01-19
2018,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Cardiff_2018,2019-01-29
2018,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Southampton_2018,2019-02-24
2018,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Bournemouth_2018,2019-02-27
2018,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Man United_2018,2019-03-10
2018,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Newcastle_2018,2019-04-01
2018,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Crystal Palace_2018,2019-04-21
2018,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Brighton_2018,2019-05-05
2018,Arsenal,home,dynamic_ft_home_g>25,0,Arsenal_Man City_2018,2018-08-12
2018,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_West Ham_2018,2018-08-25
2018,Arsenal,home,dynamic_ft_home_g>25,0,Arsenal_Everton_2018,2018-09-23
2018,Arsenal,home,dynamic_ft_home_g>25,0,Arsenal_Watford_2018,2018-09-29
2018,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Leicester_2018,2018-10-22
2018,Arsenal,home,dynamic_ft_home_g>25,0,Arsenal_Liverpool_2018,2018-11-03
2018,Arsenal,home,dynamic_ft_home_g>25,0,Arsenal_Wolves_2018,2018-11-11
2018,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Tottenham_2018,2018-12-02
2018,Arsenal,home,dynamic_ft_home_g>25,0,Arsenal_Huddersfield_2018,2018-12-08
2018,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Burnley_2018,2018-12-22
2018,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Fulham_2018,2019-01-01
2018,Arsenal,home,dynamic_ft_home_g>25,0,Arsenal_Chelsea_2018,2019-01-19
2018,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Cardiff_2018,2019-01-29
2018,Arsenal,home,dynamic_ft_home_g>25,0,Arsenal_Southampton_2018,2019-02-24
2018,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Bournemouth_2018,2019-02-27
2018,Arsenal,home,dynamic_ft_home_g>25,0,Arsenal_Man United_2018,2019-03-10
2018,Arsenal,home,dynamic_ft_home_g>25,0,Arsenal_Newcastle_2018,2019-04-01
2018,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Crystal Palace_2018,2019-04-21
2018,Arsenal,home,dynamic_ft_home_g>25,0,Arsenal_Brighton_2018,2019-05-05
2018,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Man City_2018,2018-08-12
2018,Arsenal,home,dynamic_ft_home_g>35,1,Arsenal_West Ham_2018,2018-08-25
2018,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Everton_2018,2018-09-23
2018,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Watford_2018,2018-09-29
2018,Arsenal,home,dynamic_ft_home_g>35,1,Arsenal_Leicester_2018,2018-10-22
2018,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Liverpool_2018,2018-11-03
2018,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Wolves_2018,2018-11-11
2018,Arsenal,home,dynamic_ft_home_g>35,1,Arsenal_Tottenham_2018,2018-12-02
2018,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Huddersfield_2018,2018-12-08
2018,Arsenal,home,dynamic_ft_home_g>35,1,Arsenal_Burnley_2018,2018-12-22
2018,Arsenal,home,dynamic_ft_home_g>35,1,Arsenal_Fulham_2018,2019-01-01
2018,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Chelsea_2018,2019-01-19
2018,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Cardiff_2018,2019-01-29
2018,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Southampton_2018,2019-02-24
2018,Arsenal,home,dynamic_ft_home_g>35,1,Arsenal_Bournemouth_2018,2019-02-27
2018,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Man United_2018,2019-03-10
2018,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Newcastle_2018,2019-04-01
2018,Arsenal,home,dynamic_ft_home_g>35,1,Arsenal_Crystal Palace_2018,2019-04-21
2018,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Brighton_2018,2019-05-05
2018,Arsenal,away,dynamic_ft_away_g>15,1,Chelsea_Arsenal_2018,2018-08-18
2018,Arsenal,away,dynamic_ft_away_g>15,1,Cardiff_Arsenal_2018,2018-09-02
2018,Arsenal,away,dynamic_ft_away_g>15,1,Newcastle_Arsenal_2018,2018-09-15
2018,Arsenal,away,dynamic_ft_away_g>15,1,Fulham_Arsenal_2018,2018-10-07
2018,Arsenal,away,dynamic_ft_away_g>15,1,Crystal Palace_Arsenal_2018,2018-10-28
2018,Arsenal,away,dynamic_ft_away_g>15,1,Bournemouth_Arsenal_2018,2018-11-25
2018,Arsenal,away,dynamic_ft_away_g>15,1,Man United_Arsenal_2018,2018-12-05
2018,Arsenal,away,dynamic_ft_away_g>15,1,Southampton_Arsenal_2018,2018-12-16
2018,Arsenal,away,dynamic_ft_away_g>15,1,Brighton_Arsenal_2018,2018-12-26
2018,Arsenal,away,dynamic_ft_away_g>15,1,Liverpool_Arsenal_2018,2018-12-29
2018,Arsenal,away,dynamic_ft_away_g>15,0,West Ham_Arsenal_2018,2019-01-12
2018,Arsenal,away,dynamic_ft_away_g>15,1,Man City_Arsenal_2018,2019-02-03
2018,Arsenal,away,dynamic_ft_away_g>15,1,Huddersfield_Arsenal_2018,2019-02-09
2018,Arsenal,away,dynamic_ft_away_g>15,1,Tottenham_Arsenal_2018,2019-03-02
2018,Arsenal,away,dynamic_ft_away_g>15,0,Everton_Arsenal_2018,2019-04-07
2018,Arsenal,away,dynamic_ft_away_g>15,0,Watford_Arsenal_2018,2019-04-15
2018,Arsenal,away,dynamic_ft_away_g>15,1,Wolves_Arsenal_2018,2019-04-24
2018,Arsenal,away,dynamic_ft_away_g>15,1,Leicester_Arsenal_2018,2019-04-28
2018,Arsenal,away,dynamic_ft_away_g>15,1,Burnley_Arsenal_2018,2019-05-12
2018,Arsenal,away,dynamic_ft_away_g>25,1,Chelsea_Arsenal_2018,2018-08-18
2018,Arsenal,away,dynamic_ft_away_g>25,1,Cardiff_Arsenal_2018,2018-09-02
2018,Arsenal,away,dynamic_ft_away_g>25,1,Newcastle_Arsenal_2018,2018-09-15
2018,Arsenal,away,dynamic_ft_away_g>25,1,Fulham_Arsenal_2018,2018-10-07
2018,Arsenal,away,dynamic_ft_away_g>25,1,Crystal Palace_Arsenal_2018,2018-10-28
2018,Arsenal,away,dynamic_ft_away_g>25,1,Bournemouth_Arsenal_2018,2018-11-25
2018,Arsenal,away,dynamic_ft_away_g>25,1,Man United_Arsenal_2018,2018-12-05
2018,Arsenal,away,dynamic_ft_away_g>25,1,Southampton_Arsenal_2018,2018-12-16
2018,Arsenal,away,dynamic_ft_away_g>25,0,Brighton_Arsenal_2018,2018-12-26
2018,Arsenal,away,dynamic_ft_away_g>25,1,Liverpool_Arsenal_2018,2018-12-29
2018,Arsenal,away,dynamic_ft_away_g>25,0,West Ham_Arsenal_2018,2019-01-12
2018,Arsenal,away,dynamic_ft_away_g>25,1,Man City_Arsenal_2018,2019-02-03
2018,Arsenal,away,dynamic_ft_away_g>25,1,Huddersfield_Arsenal_2018,2019-02-09
2018,Arsenal,away,dynamic_ft_away_g>25,0,Tottenham_Arsenal_2018,2019-03-02
2018,Arsenal,away,dynamic_ft_away_g>25,0,Everton_Arsenal_2018,2019-04-07
2018,Arsenal,away,dynamic_ft_away_g>25,0,Watford_Arsenal_2018,2019-04-15
2018,Arsenal,away,dynamic_ft_away_g>25,1,Wolves_Arsenal_2018,2019-04-24
2018,Arsenal,away,dynamic_ft_away_g>25,1,Leicester_Arsenal_2018,2019-04-28
2018,Arsenal,away,dynamic_ft_away_g>25,1,Burnley_Arsenal_2018,2019-05-12
2018,Arsenal,away,dynamic_ft_away_g>35,1,Chelsea_Arsenal_2018,2018-08-18
2018,Arsenal,away,dynamic_ft_away_g>35,1,Cardiff_Arsenal_2018,2018-09-02
2018,Arsenal,away,dynamic_ft_away_g>35,0,Newcastle_Arsenal_2018,2018-09-15
2018,Arsenal,away,dynamic_ft_away_g>35,1,Fulham_Arsenal_2018,2018-10-07
2018,Arsenal,away,dynamic_ft_away_g>35,1,Crystal Palace_Arsenal_2018,2018-10-28
2018,Arsenal,away,dynamic_ft_away_g>35,0,Bournemouth_Arsenal_2018,2018-11-25
2018,Arsenal,away,dynamic_ft_away_g>35,1,Man United_Arsenal_2018,2018-12-05
2018,Arsenal,away,dynamic_ft_away_g>35,1,Southampton_Arsenal_2018,2018-12-16
2018,Arsenal,away,dynamic_ft_away_g>35,0,Brighton_Arsenal_2018,2018-12-26
