year,team,home_away_total,type_rating,points,game_id,date
2016,Arsenal,total,dynamic_ft_total,3,Stoke_Arsenal_2016,2017-05-13
2016,Arsenal,total,dynamic_ft_total,3,Arsenal_Sunderland_2016,2017-05-16
2016,Arsenal,total,dynamic_ft_total,3,Arsenal_Everton_2016,2017-05-21
2016,Arsenal,home,dynamic_ft_home,0,Arsenal_Liverpool_2016,2016-08-14
2016,Arsenal,home,dynamic_ft_home,3,Arsenal_Southampton_2016,2016-09-10
2016,Arsenal,home,dynamic_ft_home,3,Arsenal_Chelsea_2016,2016-09-24
2016,Arsenal,home,dynamic_ft_home,3,Arsenal_Swansea_2016,2016-10-15
2016,Arsenal,home,dynamic_ft_home,1,Arsenal_Middlesbrough_2016,2016-10-22
2016,Arsenal,home,dynamic_ft_home,1,Arsenal_Tottenham_2016,2016-11-06
2016,Arsenal,home,dynamic_ft_home,3,Arsenal_Bournemouth_2016,2016-11-27
2016,Arsenal,home,dynamic_ft_home,3,Arsenal_Stoke_2016,2016-12-10
2016,Arsenal,home,dynamic_ft_home,3,Arsenal_West Brom_2016,2016-12-26
2016,Arsenal,home,dynamic_ft_home,3,Arsenal_Crystal Palace_2016,2017-01-01
2016,Arsenal,home,dynamic_ft_home,3,Arsenal_Burnley_2016,2017-01-22
2016,Arsenal,home,dynamic_ft_home,0,Arsenal_Watford_2016,2017-01-31
2016,Arsenal,home,dynamic_ft_home,3,Arsenal_Hull_2016,2017-02-11
2016,Arsenal,home,dynamic_ft_home,1,Arsenal_Man City_2016,2017-04-02
2016,Arsenal,home,dynamic_ft_home,3,Arsenal_West Ham_2016,2017-04-05
2016,Arsenal,home,dynamic_ft_home,3,Arsenal_Leicester_2016,2017-04-26
2016,Arsenal,home,dynamic_ft_home,3,Arsenal_Man United_2016,2017-05-07
2016,Arsenal,home,dynamic_ft_home,3,Arsenal_Sunderland_2016,2017-05-16
2016,Arsenal,home,dynamic_ft_home,3,Arsenal_Everton_2016,2017-05-21
2016,Arsenal,away,dynamic_ft_away,1,Leicester_Arsenal_2016,2016-08-20
2016,Arsenal,away,dynamic_ft_away,3,Watford_Arsenal_2016,2016-08-27
2016,Arsenal,away,dynamic_ft_away,3,Hull_Arsenal_2016,2016-09-17
2016,Arsenal,away,dynamic_ft_away,3,Burnley_Arsenal_2016,2016-10-02
2016,Arsenal,away,dynamic_ft_away,3,Sunderland_Arsenal_2016,2016-10-29
2016,Arsenal,away,dynamic_ft_away,1,Man United_Arsenal_2016,2016-11-19
2016,Arsenal,away,dynamic_ft_away,3,West Ham_Arsenal_2016,2016-12-03
2016,Arsenal,away,dynamic_ft_away,0,Everton_Arsenal_2016,2016-12-13
2016,Arsenal,away,dynamic_ft_away,0,Man City_Arsenal_2016,2016-12-18
2016,Arsenal,away,dynamic_ft_away,1,Bournemouth_Arsenal_2016,2017-01-03
2016,Arsenal,away,dynamic_ft_away,3,Swansea_Arsenal_2016,2017-01-14
2016,Arsenal,away,dynamic_ft_away,0,Chelsea_Arsenal_2016,2017-02-04
2016,Arsenal,away,dynamic_ft_away,0,Liverpool_Arsenal_2016,2017-03-04
2016,Arsenal,away,dynamic_ft_away,0,West Brom_Arsenal_2016,2017-03-18
2016,Arsenal,away,dynamic_ft_away,0,Crystal Palace_Arsenal_2016,2017-04-10
2016,Arsenal,away,dynamic_ft_away,3,Middlesbrough_Arsenal_2016,2017-04-17
2016,Arsenal,away,dynamic_ft_away,0,Tottenham_Arsenal_2016,2017-04-30
2016,Arsenal,away,dynamic_ft_away,3,Southampton_Arsenal_2016,2017-05-10
2016,Arsenal,away,dynamic_ft_away,3,Stoke_Arsenal_2016,2017-05-13
2016,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Liverpool_2016,2016-08-14
2016,Arsenal,total,dynamic_ft_total_g>15,0,Leicester_Arsenal_2016,2016-08-20
2016,Arsenal,total,dynamic_ft_total_g>15,1,Watford_Arsenal_2016,2016-08-27
2016,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Southampton_2016,2016-09-10
2016,Arsenal,total,dynamic_ft_total_g>15,1,Hull_Arsenal_2016,2016-09-17
2016,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Chelsea_2016,2016-09-24
2016,Arsenal,total,dynamic_ft_total_g>15,0,Burnley_Arsenal_2016,2016-10-02
2016,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Swansea_2016,2016-10-15
2016,Arsenal,total,dynamic_ft_total_g>15,0,Arsenal_Middlesbrough_2016,2016-10-22
2016,Arsenal,total,dynamic_ft_total_g>15,1,Sunderland_Arsenal_2016,2016-10-29
2016,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Tottenham_2016,2016-11-06
2016,Arsenal,total,dynamic_ft_total_g>15,1,Man United_Arsenal_2016,2016-11-19
2016,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Bournemouth_2016,2016-11-27
2016,Arsenal,total,dynamic_ft_total_g>15,1,West Ham_Arsenal_2016,2016-12-03
2016,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Stoke_2016,2016-12-10
2016,Arsenal,total,dynamic_ft_total_g>15,1,Everton_Arsenal_2016,2016-12-13
2016,Arsenal,total,dynamic_ft_total_g>15,1,Man City_Arsenal_2016,2016-12-18
2016,Arsenal,total,dynamic_ft_total_g>15,0,Arsenal_West Brom_2016,2016-12-26
2016,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Crystal Palace_2016,2017-01-01
2016,Arsenal,total,dynamic_ft_total_g>15,1,Bournemouth_Arsenal_2016,2017-01-03
2016,Arsenal,total,dynamic_ft_total_g>15,1,Swansea_Arsenal_2016,2017-01-14
2016,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Burnley_2016,2017-01-22
2016,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Watford_2016,2017-01-31
2016,Arsenal,total,dynamic_ft_total_g>15,1,Chelsea_Arsenal_2016,2017-02-04
2016,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Hull_2016,2017-02-11
2016,Arsenal,total,dynamic_ft_total_g>15,1,Liverpool_Arsenal_2016,2017-03-04
2016,Arsenal,total,dynamic_ft_total_g>15,1,West Brom_Arsenal_2016,2017-03-18
2016,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Man City_2016,2017-04-02
2016,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_West Ham_2016,2017-04-05
2016,Arsenal,total,dynamic_ft_total_g>15,1,Crystal Palace_Arsenal_2016,2017-04-10
2016,Arsenal,total,dynamic_ft_total_g>15,1,Middlesbrough_Arsenal_2016,2017-04-17
2016,Arsenal,total,dynamic_ft_total_g>15,0,Arsenal_Leicester_2016,2017-04-26
2016,Arsenal,total,dynamic_ft_total_g>15,1,Tottenham_Arsenal_2016,2017-04-30
2016,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Man United_2016,2017-05-07
2016,Arsenal,total,dynamic_ft_total_g>15,1,Southampton_Arsenal_2016,2017-05-10
2016,Arsenal,total,dynamic_ft_total_g>15,1,Stoke_Arsenal_2016,2017-05-13
2016,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Sunderland_2016,2017-05-16
2016,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Everton_2016,2017-05-21
2016,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Liverpool_2016,2016-08-14
2016,Arsenal,total,dynamic_ft_total_g>25,0,Leicester_Arsenal_2016,2016-08-20
2016,Arsenal,total,dynamic_ft_total_g>25,1,Watford_Arsenal_2016,2016-08-27
2016,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Southampton_2016,2016-09-10
2016,Arsenal,total,dynamic_ft_total_g>25,1,Hull_Arsenal_2016,2016-09-17
2016,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Chelsea_2016,2016-09-24
2016,Arsenal,total,dynamic_ft_total_g>25,0,Burnley_Arsenal_2016,2016-10-02
2016,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Swansea_2016,2016-10-15
2016,Arsenal,total,dynamic_ft_total_g>25,0,Arsenal_Middlesbrough_2016,2016-10-22
2016,Arsenal,total,dynamic_ft_total_g>25,1,Sunderland_Arsenal_2016,2016-10-29
2016,Arsenal,total,dynamic_ft_total_g>25,0,Arsenal_Tottenham_2016,2016-11-06
2016,Arsenal,total,dynamic_ft_total_g>25,0,Man United_Arsenal_2016,2016-11-19
2016,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Bournemouth_2016,2016-11-27
2016,Arsenal,total,dynamic_ft_total_g>25,1,West Ham_Arsenal_2016,2016-12-03
2016,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Stoke_2016,2016-12-10
2016,Arsenal,total,dynamic_ft_total_g>25,1,Everton_Arsenal_2016,2016-12-13
2016,Arsenal,total,dynamic_ft_total_g>25,1,Man City_Arsenal_2016,2016-12-18
2016,Arsenal,total,dynamic_ft_total_g>25,0,Arsenal_West Brom_2016,2016-12-26
2016,Arsenal,total,dynamic_ft_total_g>25,0,Arsenal_Crystal Palace_2016,2017-01-01
2016,Arsenal,total,dynamic_ft_total_g>25,1,Bournemouth_Arsenal_2016,2017-01-03
2016,Arsenal,total,dynamic_ft_total_g>25,1,Swansea_Arsenal_2016,2017-01-14
2016,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Burnley_2016,2017-01-22
2016,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Watford_2016,2017-01-31
2016,Arsenal,total,dynamic_ft_total_g>25,1,Chelsea_Arsenal_2016,2017-02-04
2016,Arsenal,total,dynamic_ft_total_g>25,0,Arsenal_Hull_2016,2017-02-11
2016,Arsenal,total,dynamic_ft_total_g>25,1,Liverpool_Arsenal_2016,2017-03-04
2016,Arsenal,total,dynamic_ft_total_g>25,1,West Brom_Arsenal_2016,2017-03-18
2016,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Man City_2016,2017-04-02
2016,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_West Ham_2016,2017-04-05
2016,Arsenal,total,dynamic_ft_total_g>25,1,Crystal Palace_Arsenal_2016,2017-04-10
2016,Arsenal,total,dynamic_ft_total_g>25,1,Middlesbrough_Arsenal_2016,2017-04-17
2016,Arsenal,total,dynamic_ft_total_g>25,0,Arsenal_Leicester_2016,2017-04-26
2016,Arsenal,total,dynamic_ft_total_g>25,0,Tottenham_Arsenal_2016,2017-04-30
2016,Arsenal,total,dynamic_ft_total_g>25,0,Arsenal_Man United_2016,2017-05-07
2016,Arsenal,total,dynamic_ft_total_g>25,0,Southampton_Arsenal_2016,2017-05-10
2016,Arsenal,total,dynamic_ft_total_g>25,1,Stoke_Arsenal_2016,2017-05-13
2016,Arsenal,total,dynamic_ft_total_g>25,0,Arsenal_Sunderland_2016,2017-05-16
2016,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Everton_2016,2017-05-21
2016,Arsenal,total,dynamic_ft_total_g>35,1,Arsenal_Liverpool_2016,2016-08-14
2016,Arsenal,total,dynamic_ft_total_g>35,0,Leicester_Arsenal_2016,2016-08-20
2016,Arsenal,total,dynamic_ft_total_g>35,1,Watford_Arsenal_2016,2016-08-27
2016,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Southampton_2016,2016-09-10
2016,Arsenal,total,dynamic_ft_total_g>35,1,Hull_Arsenal_2016,2016-09-17
2016,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Chelsea_2016,2016-09-24
2016,Arsenal,total,dynamic_ft_total_g>35,0,Burnley_Arsenal_2016,2016-10-02
2016,Arsenal,total,dynamic_ft_total_g>35,1,Arsenal_Swansea_2016,2016-10-15
2016,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Middlesbrough_2016,2016-10-22
2016,Arsenal,total,dynamic_ft_total_g>35,1,Sunderland_Arsenal_2016,2016-10-29
2016,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Tottenham_2016,2016-11-06
2016,Arsenal,total,dynamic_ft_total_g>35,0,Man United_Arsenal_2016,2016-11-19
2016,Arsenal,total,dynamic_ft_total_g>35,1,Arsenal_Bournemouth_2016,2016-11-27
2016,Arsenal,total,dynamic_ft_total_g>35,1,West Ham_Arsenal_2016,2016-12-03
2016,Arsenal,total,dynamic_ft_total_g>35,1,Arsenal_Stoke_2016,2016-12-10
2016,Arsenal,total,dynamic_ft_total_g>35,0,Everton_Arsenal_2016,2016-12-13
2016,Arsenal,total,dynamic_ft_total_g>35,0,Man City_Arsenal_2016,2016-12-18
2016,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_West Brom_2016,2016-12-26
2016,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Crystal Palace_2016,2017-01-01
2016,Arsenal,total,dynamic_ft_total_g>35,1,Bournemouth_Arsenal_2016,2017-01-03
2016,Arsenal,total,dynamic_ft_total_g>35,1,Swansea_Arsenal_2016,2017-01-14
2016,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Burnley_2016,2017-01-22
2016,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Watford_2016,2017-01-31
2016,Arsenal,total,dynamic_ft_total_g>35,1,Chelsea_Arsenal_2016,2017-02-04
2016,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Hull_2016,2017-02-11
2016,Arsenal,total,dynamic_ft_total_g>35,1,Liverpool_Arsenal_2016,2017-03-04
2016,Arsenal,total,dynamic_ft_total_g>35,1,West Brom_Arsenal_2016,2017-03-18
2016,Arsenal,total,dynamic_ft_total_g>35,1,Arsenal_Man City_2016,2017-04-02
2016,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_West Ham_2016,2017-04-05
2016,Arsenal,total,dynamic_ft_total_g>35,0,Crystal Palace_Arsenal_2016,2017-04-10
2016,Arsenal,total,dynamic_ft_total_g>35,0,Middlesbrough_Arsenal_2016,2017-04-17
2016,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Leicester_2016,2017-04-26
2016,Arsenal,total,dynamic_ft_total_g>35,0,Tottenham_Arsenal_2016,2017-04-30
2016,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Man United_2016,2017-05-07
2016,Arsenal,total,dynamic_ft_total_g>35,0,Southampton_Arsenal_2016,2017-05-10
2016,Arsenal,total,dynamic_ft_total_g>35,1,Stoke_Arsenal_2016,2017-05-13
2016,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Sunderland_2016,2017-05-16
2016,Arsenal,total,dynamic_ft_total_g>35,1,Arsenal_Everton_2016,2017-05-21
2016,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Liverpool_2016,2016-08-14
2016,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Southampton_2016,2016-09-10
2016,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Chelsea_2016,2016-09-24
2016,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Swansea_2016,2016-10-15
2016,Arsenal,home,dynamic_ft_home_g>15,0,Arsenal_Middlesbrough_2016,2016-10-22
2016,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Tottenham_2016,2016-11-06
2016,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Bournemouth_2016,2016-11-27
2016,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Stoke_2016,2016-12-10
2016,Arsenal,home,dynamic_ft_home_g>15,0,Arsenal_West Brom_2016,2016-12-26
2016,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Crystal Palace_2016,2017-01-01
2016,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Burnley_2016,2017-01-22
2016,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Watford_2016,2017-01-31
2016,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Hull_2016,2017-02-11
2016,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Man City_2016,2017-04-02
2016,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_West Ham_2016,2017-04-05
2016,Arsenal,home,dynamic_ft_home_g>15,0,Arsenal_Leicester_2016,2017-04-26
2016,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Man United_2016,2017-05-07
2016,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Sunderland_2016,2017-05-16
2016,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Everton_2016,2017-05-21
2016,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Liverpool_2016,2016-08-14
2016,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Southampton_2016,2016-09-10
2016,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Chelsea_2016,2016-09-24
2016,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Swansea_2016,2016-10-15
2016,Arsenal,home,dynamic_ft_home_g>25,0,Arsenal_Middlesbrough_2016,2016-10-22
2016,Arsenal,home,dynamic_ft_home_g>25,0,Arsenal_Tottenham_2016,2016-11-06
2016,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Bournemouth_2016,2016-11-27
2016,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Stoke_2016,2016-12-10
2016,Arsenal,home,dynamic_ft_home_g>25,0,Arsenal_West Brom_2016,2016-12-26
2016,Arsenal,home,dynamic_ft_home_g>25,0,Arsenal_Crystal Palace_2016,2017-01-01
2016,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Burnley_2016,2017-01-22
2016,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Watford_2016,2017-01-31
2016,Arsenal,home,dynamic_ft_home_g>25,0,Arsenal_Hull_2016,2017-02-11
2016,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Man City_2016,2017-04-02
2016,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_West Ham_2016,2017-04-05
2016,Arsenal,home,dynamic_ft_home_g>25,0,Arsenal_Leicester_2016,2017-04-26
2016,Arsenal,home,dynamic_ft_home_g>25,0,Arsenal_Man United_2016,2017-05-07
2016,Arsenal,home,dynamic_ft_home_g>25,0,Arsenal_Sunderland_2016,2017-05-16
2016,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Everton_2016,2017-05-21
2016,Arsenal,home,dynamic_ft_home_g>35,1,Arsenal_Liverpool_2016,2016-08-14
2016,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Southampton_2016,2016-09-10
2016,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Chelsea_2016,2016-09-24
2016,Arsenal,home,dynamic_ft_home_g>35,1,Arsenal_Swansea_2016,2016-10-15
2016,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Middlesbrough_2016,2016-10-22
2016,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Tottenham_2016,2016-11-06
2016,Arsenal,home,dynamic_ft_home_g>35,1,Arsenal_Bournemouth_2016,2016-11-27
2016,Arsenal,home,dynamic_ft_home_g>35,1,Arsenal_Stoke_2016,2016-12-10
2016,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_West Brom_2016,2016-12-26
2016,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Crystal Palace_2016,2017-01-01
2016,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Burnley_2016,2017-01-22
2016,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Watford_2016,2017-01-31
2016,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Hull_2016,2017-02-11
2016,Arsenal,home,dynamic_ft_home_g>35,1,Arsenal_Man City_2016,2017-04-02
2016,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_West Ham_2016,2017-04-05
2016,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Leicester_2016,2017-04-26
2016,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Man United_2016,2017-05-07
2016,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Sunderland_2016,2017-05-16
2016,Arsenal,home,dynamic_ft_home_g>35,1,Arsenal_Everton_2016,2017-05-21
2016,Arsenal,away,dynamic_ft_away_g>15,0,Leicester_Arsenal_2016,2016-08-20
2016,Arsenal,away,dynamic_ft_away_g>15,1,Watford_Arsenal_2016,2016-08-27
2016,Arsenal,away,dynamic_ft_away_g>15,1,Hull_Arsenal_2016,2016-09-17
2016,Arsenal,away,dynamic_ft_away_g>15,0,Burnley_Arsenal_2016,2016-10-02
2016,Arsenal,away,dynamic_ft_away_g>15,1,Sunderland_Arsenal_2016,2016-10-29
2016,Arsenal,away,dynamic_ft_away_g>15,1,Man United_Arsenal_2016,2016-11-19
2016,Arsenal,away,dynamic_ft_away_g>15,1,West Ham_Arsenal_2016,2016-12-03
2016,Arsenal,away,dynamic_ft_away_g>15,1,Everton_Arsenal_2016,2016-12-13
2016,Arsenal,away,dynamic_ft_away_g>15,1,Man City_Arsenal_2016,2016-12-18
2016,Arsenal,away,dynamic_ft_away_g>15,1,Bournemouth_Arsenal_2016,2017-01-03
2016,Arsenal,away,dynamic_ft_away_g>15,1,Swansea_Arsenal_2016,2017-01-14
2016,Arsenal,away,dynamic_ft_away_g>15,1,Chelsea_Arsenal_2016,2017-02-04
2016,Arsenal,away,dynamic_ft_away_g>15,1,Liverpool_Arsenal_2016,2017-03-04
2016,Arsenal,away,dynamic_ft_away_g>15,1,West Brom_Arsenal_2016,2017-03-18
2016,Arsenal,away,dynamic_ft_away_g>15,1,Crystal Palace_Arsenal_2016,2017-04-10
2016,Arsenal,away,dynamic_ft_away_g>15,1,Middlesbrough_Arsenal_2016,2017-04-17
2016,Arsenal,away,dynamic_ft_away_g>15,1,Tottenham_Arsenal_2016,2017-04-30
2016,Arsenal,away,dynamic_ft_away_g>15,1,Southampton_Arsenal_2016,2017-05-10
2016,Arsenal,away,dynamic_ft_away_g>15,1,Stoke_Arsenal_2016,2017-05-13
2016,Arsenal,away,dynamic_ft_away_g>25,0,Leicester_Arsenal_2016,2016-08-20
2016,Arsenal,away,dynamic_ft_away_g>25,1,Watford_Arsenal_2016,2016-08-27
2016,Arsenal,away,dynamic_ft_away_g>25,1,Hull_Arsenal_2016,2016-09-17
2016,Arsenal,away,dynamic_ft_away_g>25,0,Burnley_Arsenal_2016,2016-10-02
2016,Arsenal,away,dynamic_ft_away_g>25,1,Sunderland_Arsenal_2016,2016-10-29
2016,Arsenal,away,dynamic_ft_away_g>25,0,Man United_Arsenal_2016,2016-11-19
2016,Arsenal,away,dynamic_ft_away_g>25,1,West Ham_Arsenal_2016,2016-12-03
2016,Arsenal,away,dynamic_ft_away_g>25,1,Everton_Arsenal_2016,2016-12-13
2016,Arsenal,away,dynamic_ft_away_g>25,1,Man City_Arsenal_2016,2016-12-18
2016,Arsenal,away,dynamic_ft_away_g>25,1,Bournemouth_Arsenal_2016,2017-01-03
2016,Arsenal,away,dynamic_ft_away_g>25,1,Swansea_Arsenal_2016,2017-01-14
2016,Arsenal,away,dynamic_ft_away_g>25,1,Chelsea_Arsenal_2016,2017-02-04
2016,Arsenal,away,dynamic_ft_away_g>25,1,Liverpool_Arsenal_2016,2017-03-04
2016,Arsenal,away,dynamic_ft_away_g>25,1,West Brom_Arsenal_2016,2017-03-18
2016,Arsenal,away,dynamic_ft_away_g>25,1,Crystal Palace_Arsenal_2016,2017-04-10
2016,Arsenal,away,dynamic_ft_away_g>25,1,Middlesbrough_Arsenal_2016,2017-04-17
2016,Arsenal,away,dynamic_ft_away_g>25,0,Tottenham_Arsenal_2016,2017-04-30
2016,Arsenal,away,dynamic_ft_away_g>25,0,Southampton_Arsenal_2016,2017-05-10
2016,Arsenal,away,dynamic_ft_away_g>25,1,Stoke_Arsenal_2016,2017-05-13
2016,Arsenal,away,dynamic_ft_away_g>35,0,Leicester_Arsenal_2016,2016-08-20
2016,Arsenal,away,dynamic_ft_away_g>35,1,Watford_Arsenal_2016,2016-08-27
2016,Arsenal,away,dynamic_ft_away_g>35,1,Hull_Arsenal_2016,2016-09-17
2016,Arsenal,away,dynamic_ft_away_g>35,0,Burnley_Arsenal_2016,2016-10-02
2016,Arsenal,away,dynamic_ft_away_g>35,1,Sunderland_Arsenal_2016,2016-10-29
2016,Arsenal,away,dynamic_ft_away_g>35,0,Man United_Arsenal_2016,2016-11-19
2016,Arsenal,away,dynamic_ft_away_g>35,1,West Ham_Arsenal_2016,2016-12-03
2016,Arsenal,away,dynamic_ft_away_g>35,0,Everton_Arsenal_2016,2016-12-13
2016,Arsenal,away,dynamic_ft_away_g>35,0,Man City_Arsenal_2016,2016-12-18
