year,team,home_away_total,type_rating,points,game_id,date
2017,Arsenal,home,dynamic_ft_home,3,Arsenal_Everton_2017,2018-02-03
2017,Arsenal,home,dynamic_ft_home,0,Arsenal_Man City_2017,2018-03-01
2017,Arsenal,home,dynamic_ft_home,3,Arsenal_Watford_2017,2018-03-11
2017,Arsenal,home,dynamic_ft_home,3,Arsenal_Stoke_2017,2018-04-01
2017,Arsenal,home,dynamic_ft_home,3,Arsenal_Southampton_2017,2018-04-08
2017,Arsenal,home,dynamic_ft_home,3,Arsenal_West Ham_2017,2018-04-22
2017,Arsenal,home,dynamic_ft_home,3,Arsenal_Burnley_2017,2018-05-06
2017,Arsenal,away,dynamic_ft_away,0,Stoke_Arsenal_2017,2017-08-19
2017,Arsenal,away,dynamic_ft_away,0,Liverpool_Arsenal_2017,2017-08-27
2017,Arsenal,away,dynamic_ft_away,1,Chelsea_Arsenal_2017,2017-09-17
2017,Arsenal,away,dynamic_ft_away,0,Watford_Arsenal_2017,2017-10-14
2017,Arsenal,away,dynamic_ft_away,3,Everton_Arsenal_2017,2017-10-22
2017,Arsenal,away,dynamic_ft_away,0,Man City_Arsenal_2017,2017-11-05
2017,Arsenal,away,dynamic_ft_away,3,Burnley_Arsenal_2017,2017-11-26
2017,Arsenal,away,dynamic_ft_away,1,Southampton_Arsenal_2017,2017-12-10
2017,Arsenal,away,dynamic_ft_away,1,West Ham_Arsenal_2017,2017-12-13
2017,Arsenal,away,dynamic_ft_away,3,Crystal Palace_Arsenal_2017,2017-12-28
2017,Arsenal,away,dynamic_ft_away,1,West Brom_Arsenal_2017,2017-12-31
2017,Arsenal,away,dynamic_ft_away,0,Bournemouth_Arsenal_2017,2018-01-14
2017,Arsenal,away,dynamic_ft_away,0,Swansea_Arsenal_2017,2018-01-30
2017,Arsenal,away,dynamic_ft_away,0,Tottenham_Arsenal_2017,2018-02-10
2017,Arsenal,away,dynamic_ft_away,0,Brighton_Arsenal_2017,2018-03-04
2017,Arsenal,away,dynamic_ft_away,0,Newcastle_Arsenal_2017,2018-04-15
2017,Arsenal,away,dynamic_ft_away,0,Man United_Arsenal_2017,2018-04-29
2017,Arsenal,away,dynamic_ft_away,0,Leicester_Arsenal_2017,2018-05-09
2017,Arsenal,away,dynamic_ft_away,3,Huddersfield_Arsenal_2017,2018-05-13
2017,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Leicester_2017,2017-08-11
2017,Arsenal,total,dynamic_ft_total_g>15,0,Stoke_Arsenal_2017,2017-08-19
2017,Arsenal,total,dynamic_ft_total_g>15,1,Liverpool_Arsenal_2017,2017-08-27
2017,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Bournemouth_2017,2017-09-09
2017,Arsenal,total,dynamic_ft_total_g>15,0,Chelsea_Arsenal_2017,2017-09-17
2017,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_West Brom_2017,2017-09-25
2017,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Brighton_2017,2017-10-01
2017,Arsenal,total,dynamic_ft_total_g>15,1,Watford_Arsenal_2017,2017-10-14
2017,Arsenal,total,dynamic_ft_total_g>15,1,Everton_Arsenal_2017,2017-10-22
2017,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Swansea_2017,2017-10-28
2017,Arsenal,total,dynamic_ft_total_g>15,1,Man City_Arsenal_2017,2017-11-05
2017,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Tottenham_2017,2017-11-18
2017,Arsenal,total,dynamic_ft_total_g>15,0,Burnley_Arsenal_2017,2017-11-26
2017,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Huddersfield_2017,2017-11-29
2017,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Man United_2017,2017-12-02
2017,Arsenal,total,dynamic_ft_total_g>15,1,Southampton_Arsenal_2017,2017-12-10
2017,Arsenal,total,dynamic_ft_total_g>15,0,West Ham_Arsenal_2017,2017-12-13
2017,Arsenal,total,dynamic_ft_total_g>15,0,Arsenal_Newcastle_2017,2017-12-16
2017,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Liverpool_2017,2017-12-22
2017,Arsenal,total,dynamic_ft_total_g>15,1,Crystal Palace_Arsenal_2017,2017-12-28
2017,Arsenal,total,dynamic_ft_total_g>15,1,West Brom_Arsenal_2017,2017-12-31
2017,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Chelsea_2017,2018-01-03
2017,Arsenal,total,dynamic_ft_total_g>15,1,Bournemouth_Arsenal_2017,2018-01-14
2017,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Crystal Palace_2017,2018-01-20
2017,Arsenal,total,dynamic_ft_total_g>15,1,Swansea_Arsenal_2017,2018-01-30
2017,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Everton_2017,2018-02-03
2017,Arsenal,total,dynamic_ft_total_g>15,0,Tottenham_Arsenal_2017,2018-02-10
2017,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Man City_2017,2018-03-01
2017,Arsenal,total,dynamic_ft_total_g>15,1,Brighton_Arsenal_2017,2018-03-04
2017,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Watford_2017,2018-03-11
2017,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Stoke_2017,2018-04-01
2017,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Southampton_2017,2018-04-08
2017,Arsenal,total,dynamic_ft_total_g>15,1,Newcastle_Arsenal_2017,2018-04-15
2017,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_West Ham_2017,2018-04-22
2017,Arsenal,total,dynamic_ft_total_g>15,1,Man United_Arsenal_2017,2018-04-29
2017,Arsenal,total,dynamic_ft_total_g>15,1,Arsenal_Burnley_2017,2018-05-06
2017,Arsenal,total,dynamic_ft_total_g>15,1,Leicester_Arsenal_2017,2018-05-09
2017,Arsenal,total,dynamic_ft_total_g>15,0,Huddersfield_Arsenal_2017,2018-05-13
2017,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Leicester_2017,2017-08-11
2017,Arsenal,total,dynamic_ft_total_g>25,0,Stoke_Arsenal_2017,2017-08-19
2017,Arsenal,total,dynamic_ft_total_g>25,1,Liverpool_Arsenal_2017,2017-08-27
2017,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Bournemouth_2017,2017-09-09
2017,Arsenal,total,dynamic_ft_total_g>25,0,Chelsea_Arsenal_2017,2017-09-17
2017,Arsenal,total,dynamic_ft_total_g>25,0,Arsenal_West Brom_2017,2017-09-25
2017,Arsenal,total,dynamic_ft_total_g>25,0,Arsenal_Brighton_2017,2017-10-01
2017,Arsenal,total,dynamic_ft_total_g>25,1,Watford_Arsenal_2017,2017-10-14
2017,Arsenal,total,dynamic_ft_total_g>25,1,Everton_Arsenal_2017,2017-10-22
2017,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Swansea_2017,2017-10-28
2017,Arsenal,total,dynamic_ft_total_g>25,1,Man City_Arsenal_2017,2017-11-05
2017,Arsenal,total,dynamic_ft_total_g>25,0,Arsenal_Tottenham_2017,2017-11-18
2017,Arsenal,total,dynamic_ft_total_g>25,0,Burnley_Arsenal_2017,2017-11-26
2017,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Huddersfield_2017,2017-11-29
2017,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Man United_2017,2017-12-02
2017,Arsenal,total,dynamic_ft_total_g>25,0,Southampton_Arsenal_2017,2017-12-10
2017,Arsenal,total,dynamic_ft_total_g>25,0,West Ham_Arsenal_2017,2017-12-13
2017,Arsenal,total,dynamic_ft_total_g>25,0,Arsenal_Newcastle_2017,2017-12-16
2017,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Liverpool_2017,2017-12-22
2017,Arsenal,total,dynamic_ft_total_g>25,1,Crystal Palace_Arsenal_2017,2017-12-28
2017,Arsenal,total,dynamic_ft_total_g>25,0,West Brom_Arsenal_2017,2017-12-31
2017,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Chelsea_2017,2018-01-03
2017,Arsenal,total,dynamic_ft_total_g>25,1,Bournemouth_Arsenal_2017,2018-01-14
2017,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Crystal Palace_2017,2018-01-20
2017,Arsenal,total,dynamic_ft_total_g>25,1,Swansea_Arsenal_2017,2018-01-30
2017,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Everton_2017,2018-02-03
2017,Arsenal,total,dynamic_ft_total_g>25,0,Tottenham_Arsenal_2017,2018-02-10
2017,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Man City_2017,2018-03-01
2017,Arsenal,total,dynamic_ft_total_g>25,1,Brighton_Arsenal_2017,2018-03-04
2017,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Watford_2017,2018-03-11
2017,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Stoke_2017,2018-04-01
2017,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Southampton_2017,2018-04-08
2017,Arsenal,total,dynamic_ft_total_g>25,1,Newcastle_Arsenal_2017,2018-04-15
2017,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_West Ham_2017,2018-04-22
2017,Arsenal,total,dynamic_ft_total_g>25,1,Man United_Arsenal_2017,2018-04-29
2017,Arsenal,total,dynamic_ft_total_g>25,1,Arsenal_Burnley_2017,2018-05-06
2017,Arsenal,total,dynamic_ft_total_g>25,1,Leicester_Arsenal_2017,2018-05-09
2017,Arsenal,total,dynamic_ft_total_g>25,0,Huddersfield_Arsenal_2017,2018-05-13
2017,Arsenal,total,dynamic_ft_total_g>35,1,Arsenal_Leicester_2017,2017-08-11
2017,Arsenal,total,dynamic_ft_total_g>35,0,Stoke_Arsenal_2017,2017-08-19
2017,Arsenal,total,dynamic_ft_total_g>35,1,Liverpool_Arsenal_2017,2017-08-27
2017,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Bournemouth_2017,2017-09-09
2017,Arsenal,total,dynamic_ft_total_g>35,0,Chelsea_Arsenal_2017,2017-09-17
2017,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_West Brom_2017,2017-09-25
2017,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Brighton_2017,2017-10-01
2017,Arsenal,total,dynamic_ft_total_g>35,0,Watford_Arsenal_2017,2017-10-14
2017,Arsenal,total,dynamic_ft_total_g>35,1,Everton_Arsenal_2017,2017-10-22
2017,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Swansea_2017,2017-10-28
2017,Arsenal,total,dynamic_ft_total_g>35,1,Man City_Arsenal_2017,2017-11-05
2017,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Tottenham_2017,2017-11-18
2017,Arsenal,total,dynamic_ft_total_g>35,0,Burnley_Arsenal_2017,2017-11-26
2017,Arsenal,total,dynamic_ft_total_g>35,1,Arsenal_Huddersfield_2017,2017-11-29
2017,Arsenal,total,dynamic_ft_total_g>35,1,Arsenal_Man United_2017,2017-12-02
2017,Arsenal,total,dynamic_ft_total_g>35,0,Southampton_Arsenal_2017,2017-12-10
2017,Arsenal,total,dynamic_ft_total_g>35,0,West Ham_Arsenal_2017,2017-12-13
2017,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Newcastle_2017,2017-12-16
2017,Arsenal,total,dynamic_ft_total_g>35,1,Arsenal_Liverpool_2017,2017-12-22
2017,Arsenal,total,dynamic_ft_total_g>35,1,Crystal Palace_Arsenal_2017,2017-12-28
2017,Arsenal,total,dynamic_ft_total_g>35,0,West Brom_Arsenal_2017,2017-12-31
2017,Arsenal,total,dynamic_ft_total_g>35,1,Arsenal_Chelsea_2017,2018-01-03
2017,Arsenal,total,dynamic_ft_total_g>35,0,Bournemouth_Arsenal_2017,2018-01-14
2017,Arsenal,total,dynamic_ft_total_g>35,1,Arsenal_Crystal Palace_2017,2018-01-20
2017,Arsenal,total,dynamic_ft_total_g>35,1,Swansea_Arsenal_2017,2018-01-30
2017,Arsenal,total,dynamic_ft_total_g>35,1,Arsenal_Everton_2017,2018-02-03
2017,Arsenal,total,dynamic_ft_total_g>35,0,Tottenham_Arsenal_2017,2018-02-10
2017,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Man City_2017,2018-03-01
2017,Arsenal,total,dynamic_ft_total_g>35,0,Brighton_Arsenal_2017,2018-03-04
2017,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Watford_2017,2018-03-11
2017,Arsenal,total,dynamic_ft_total_g>35,0,Arsenal_Stoke_2017,2018-04-01
2017,Arsenal,total,dynamic_ft_total_g>35,1,Arsenal_Southampton_2017,2018-04-08
2017,Arsenal,total,dynamic_ft_total_g>35,0,Newcastle_Arsenal_2017,2018-04-15
2017,Arsenal,total,dynamic_ft_total_g>35,1,Arsenal_West Ham_2017,2018-04-22
2017,Arsenal,total,dynamic_ft_total_g>35,0,Man United_Arsenal_2017,2018-04-29
2017,Arsenal,total,dynamic_ft_total_g>35,1,Arsenal_Burnley_2017,2018-05-06
2017,Arsenal,total,dynamic_ft_total_g>35,1,Leicester_Arsenal_2017,2018-05-09
2017,Arsenal,total,dynamic_ft_total_g>35,0,Huddersfield_Arsenal_2017,2018-05-13
2017,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Leicester_2017,2017-08-11
2017,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Bournemouth_2017,2017-09-09
2017,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_West Brom_2017,2017-09-25
2017,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Brighton_2017,2017-10-01
2017,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Swansea_2017,2017-10-28
2017,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Tottenham_2017,2017-11-18
2017,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Huddersfield_2017,2017-11-29
2017,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Man United_2017,2017-12-02
2017,Arsenal,home,dynamic_ft_home_g>15,0,Arsenal_Newcastle_2017,2017-12-16
2017,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Liverpool_2017,2017-12-22
2017,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Chelsea_2017,2018-01-03
2017,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Crystal Palace_2017,2018-01-20
2017,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Everton_2017,2018-02-03
2017,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Man City_2017,2018-03-01
2017,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Watford_2017,2018-03-11
2017,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Stoke_2017,2018-04-01
2017,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Southampton_2017,2018-04-08
2017,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_West Ham_2017,2018-04-22
2017,Arsenal,home,dynamic_ft_home_g>15,1,Arsenal_Burnley_2017,2018-05-06
2017,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Leicester_2017,2017-08-11
2017,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Bournemouth_2017,2017-09-09
2017,Arsenal,home,dynamic_ft_home_g>25,0,Arsenal_West Brom_2017,2017-09-25
2017,Arsenal,home,dynamic_ft_home_g>25,0,Arsenal_Brighton_2017,2017-10-01
2017,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Swansea_2017,2017-10-28
2017,Arsenal,home,dynamic_ft_home_g>25,0,Arsenal_Tottenham_2017,2017-11-18
2017,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Huddersfield_2017,2017-11-29
2017,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Man United_2017,2017-12-02
2017,Arsenal,home,dynamic_ft_home_g>25,0,Arsenal_Newcastle_2017,2017-12-16
2017,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Liverpool_2017,2017-12-22
2017,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Chelsea_2017,2018-01-03
2017,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Crystal Palace_2017,2018-01-20
2017,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Everton_2017,2018-02-03
2017,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Man City_2017,2018-03-01
2017,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Watford_2017,2018-03-11
2017,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Stoke_2017,2018-04-01
2017,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Southampton_2017,2018-04-08
2017,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_West Ham_2017,2018-04-22
2017,Arsenal,home,dynamic_ft_home_g>25,1,Arsenal_Burnley_2017,2018-05-06
2017,Arsenal,home,dynamic_ft_home_g>35,1,Arsenal_Leicester_2017,2017-08-11
2017,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Bournemouth_2017,2017-09-09
2017,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_West Brom_2017,2017-09-25
2017,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Brighton_2017,2017-10-01
2017,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Swansea_2017,2017-10-28
2017,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Tottenham_2017,2017-11-18
2017,Arsenal,home,dynamic_ft_home_g>35,1,Arsenal_Huddersfield_2017,2017-11-29
2017,Arsenal,home,dynamic_ft_home_g>35,1,Arsenal_Man United_2017,2017-12-02
2017,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Newcastle_2017,2017-12-16
2017,Arsenal,home,dynamic_ft_home_g>35,1,Arsenal_Liverpool_2017,2017-12-22
2017,Arsenal,home,dynamic_ft_home_g>35,1,Arsenal_Chelsea_2017,2018-01-03
2017,Arsenal,home,dynamic_ft_home_g>35,1,Arsenal_Crystal Palace_2017,2018-01-20
2017,Arsenal,home,dynamic_ft_home_g>35,1,Arsenal_Everton_2017,2018-02-03
2017,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Man City_2017,2018-03-01
2017,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Watford_2017,2018-03-11
2017,Arsenal,home,dynamic_ft_home_g>35,0,Arsenal_Stoke_2017,2018-04-01
2017,Arsenal,home,dynamic_ft_home_g>35,1,Arsenal_Southampton_2017,2018-04-08
2017,Arsenal,home,dynamic_ft_home_g>35,1,Arsenal_West Ham_2017,2018-04-22
2017,Arsenal,home,dynamic_ft_home_g>35,1,Arsenal_Burnley_2017,2018-05-06
2017,Arsenal,away,dynamic_ft_away_g>15,0,Stoke_Arsenal_2017,2017-08-19
2017,Arsenal,away,dynamic_ft_away_g>15,1,Liverpool_Arsenal_2017,2017-08-27
2017,Arsenal,away,dynamic_ft_away_g>15,0,Chelsea_Arsenal_2017,2017-09-17
2017,Arsenal,away,dynamic_ft_away_g>15,1,Watford_Arsenal_2017,2017-10-14
2017,Arsenal,away,dynamic_ft_away_g>15,1,Everton_Arsenal_2017,2017-10-22
2017,Arsenal,away,dynamic_ft_away_g>15,1,Man City_Arsenal_2017,2017-11-05
2017,Arsenal,away,dynamic_ft_away_g>15,0,Burnley_Arsenal_2017,2017-11-26
2017,Arsenal,away,dynamic_ft_away_g>15,1,Southampton_Arsenal_2017,2017-12-10
2017,Arsenal,away,dynamic_ft_away_g>15,0,West Ham_Arsenal_2017,2017-12-13
2017,Arsenal,away,dynamic_ft_away_g>15,1,Crystal Palace_Arsenal_2017,2017-12-28
2017,Arsenal,away,dynamic_ft_away_g>15,1,West Brom_Arsenal_2017,2017-12-31
2017,Arsenal,away,dynamic_ft_away_g>15,1,Bournemouth_Arsenal_2017,2018-01-14
2017,Arsenal,away,dynamic_ft_away_g>15,1,Swansea_Arsenal_2017,2018-01-30
2017,Arsenal,away,dynamic_ft_away_g>15,0,Tottenham_Arsenal_2017,2018-02-10
2017,Arsenal,away,dynamic_ft_away_g>15,1,Brighton_Arsenal_2017,2018-03-04
2017,Arsenal,away,dynamic_ft_away_g>15,1,Newcastle_Arsenal_2017,2018-04-15
2017,Arsenal,away,dynamic_ft_away_g>15,1,Man United_Arsenal_2017,2018-04-29
2017,Arsenal,away,dynamic_ft_away_g>15,1,Leicester_Arsenal_2017,2018-05-09
2017,Arsenal,away,dynamic_ft_away_g>15,0,Huddersfield_Arsenal_2017,2018-05-13
2017,Arsenal,away,dynamic_ft_away_g>25,0,Stoke_Arsenal_2017,2017-08-19
2017,Arsenal,away,dynamic_ft_away_g>25,1,Liverpool_Arsenal_2017,2017-08-27
2017,Arsenal,away,dynamic_ft_away_g>25,0,Chelsea_Arsenal_2017,2017-09-17
2017,Arsenal,away,dynamic_ft_away_g>25,1,Watford_Arsenal_2017,2017-10-14
2017,Arsenal,away,dynamic_ft_away_g>25,1,Everton_Arsenal_2017,2017-10-22
2017,Arsenal,away,dynamic_ft_away_g>25,1,Man City_Arsenal_2017,2017-11-05
2017,Arsenal,away,dynamic_ft_away_g>25,0,Burnley_Arsenal_2017,2017-11-26
2017,Arsenal,away,dynamic_ft_away_g>25,0,Southampton_Arsenal_2017,2017-12-10
2017,Arsenal,away,dynamic_ft_away_g>25,0,West Ham_Arsenal_2017,2017-12-13
2017,Arsenal,away,dynamic_ft_away_g>25,1,Crystal Palace_Arsenal_2017,2017-12-28
2017,Arsenal,away,dynamic_ft_away_g>25,0,West Brom_Arsenal_2017,2017-12-31
2017,Arsenal,away,dynamic_ft_away_g>25,1,Bournemouth_Arsenal_2017,2018-01-14
2017,Arsenal,away,dynamic_ft_away_g>25,1,Swansea_Arsenal_2017,2018-01-30
2017,Arsenal,away,dynamic_ft_away_g>25,0,Tottenham_Arsenal_2017,2018-02-10
2017,Arsenal,away,dynamic_ft_away_g>25,1,Brighton_Arsenal_2017,2018-03-04
2017,Arsenal,away,dynamic_ft_away_g>25,1,Newcastle_Arsenal_2017,2018-04-15
2017,Arsenal,away,dynamic_ft_away_g>25,1,Man United_Arsenal_2017,2018-04-29
2017,Arsenal,away,dynamic_ft_away_g>25,1,Leicester_Arsenal_2017,2018-05-09
2017,Arsenal,away,dynamic_ft_away_g>25,0,Huddersfield_Arsenal_2017,2018-05-13
2017,Arsenal,away,dynamic_ft_away_g>35,0,Stoke_Arsenal_2017,2017-08-19
2017,Arsenal,away,dynamic_ft_away_g>35,1,Liverpool_Arsenal_2017,2017-08-27
2017,Arsenal,away,dynamic_ft_away_g>35,0,Chelsea_Arsenal_2017,2017-09-17
2017,Arsenal,away,dynamic_ft_away_g>35,0,Watford_Arsenal_2017,2017-10-14
2017,Arsenal,away,dynamic_ft_away_g>35,1,Everton_Arsenal_2017,2017-10-22
2017,Arsenal,away,dynamic_ft_away_g>35,1,Man City_Arsenal_2017,2017-11-05
2017,Arsenal,away,dynamic_ft_away_g>35,0,Burnley_Arsenal_2017,2017-11-26
2017,Arsenal,away,dynamic_ft_away_g>35,0,Southampton_Arsenal_2017,2017-12-10
2017,Arsenal,away,dynamic_ft_away_g>35,0,West Ham_Arsenal_2017,2017-12-13
